Timestamp [ms],CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s]
1374956835,2,5851.9989,741.253194,12.66666667,8388608,805304.8,0,1.533333333,12.33333333,29.4
1374957135,2,5851.9989,710.0425332,12.13333333,8388608,788527.2,0,0.733333333,13.8,34.26666667
1374957435,2,5851.9989,786.1185189,13.43333333,8388608,788527.7333,0,0.8,11.66666667,29.06666667
1374957735,2,5851.9989,768.5625222,13.13333333,8388608,788528,0,0.733333333,12.33333333,29.46666667
1374958035,2,5851.9989,731.4998625,12.5,8388608,862826.5714,0,0.785714286,12.5,31.21428571
1374958335,2,5851.9989,721.746531,12.33333333,8388608,788527.2,0,1.266666667,15,36.8
1374958635,2,5851.9989,784.1678526,13.4,8388608,587200.8,0,0.666666667,11.73333333,29.2
1374958935,2,5851.9989,739.8598609,12.64285714,8388608,850842.8571,0,1.571428571,12.64285714,31.28571429
1374959235,2,5851.9989,717.8451984,12.26666667,8388608,603978.4,0,0.933333333,13.13333333,29.73333333
1374959535,2,5851.9989,786.1185189,13.43333333,8388608,1029000.533,0,0.866666667,12.8,31.26666667
1374959834,2,5851.9989,786.1185189,13.43333333,8388608,855636,0,0.866666667,12.33333333,30.46666667
1374960134,2,5851.9989,737.7698613,12.60714286,8388608,725014,0,0.714285714,13.21428571,31.64285714
1374960434,2,5851.9989,744.0398601,12.71428571,8388608,904769.7143,0,0.642857143,13,32.71428571
1374960734,2,5851.9989,767.0298558,13.10714286,8388608,790924.8571,0,0.714285714,12.92857143,31.92857143
1374961034,2,5851.9989,754.4898582,12.89285714,8388608,742989.1429,0,0.857142857,13.28571429,31.57142857
1374961334,2,5851.9989,702.239868,12,8388608,788528,0,1.666666667,13.4,31.46666667
1374961634,2,5851.9989,756.8585244,12.93333333,8388608,721419.2,0,0.666666667,14.53333333,36.33333333
1374961935,2,5851.9989,786.1185189,13.43333333,8388608,603979.2,0,0.933333333,14.4,35.53333333
1374962235,2,5851.9989,731.4998625,12.5,8388608,683070.8571,0,0.714285714,12.57142857,31.28571429
1374962535,2,5851.9989,702.239868,12,8388608,922745.0667,0,0.733333333,14.13333333,33
1374962835,2,5851.9989,750.309859,12.82142857,8388608,725013.4286,0,0.642857143,12.92857143,32.92857143
1374963135,2,5851.9989,754.4898582,12.89285714,8388608,742990,0,0.714285714,12.57142857,31.28571429
1374963435,2,5851.9989,748.2198594,12.78571429,8388608,892786.2857,0,0.714285714,13.21428571,31.57142857
1374963735,2,5851.9989,737.7698613,12.60714286,8388608,994647.4286,0,1.214285714,12.64285714,31.28571429
1374964035,2,5851.9989,780.26652,13.33333333,8388608,816488.8,0,0.8,13.26666667,32.8
1374964335,2,5851.9989,741.9498605,12.67857143,8388608,898777.7143,0,1.071428571,13.28571429,31.71428571
1374964635,2,5851.9989,746.1298597,12.75,8388608,1018614.571,0,0.615384615,12.64285714,31.28571429
1374964935,2,5851.9989,744.0398601,12.71428571,8388608,868818.2857,0,1.428571429,13.5,31.71428571
1374965235,2,5851.9989,784.1678526,13.4,8388608,889190.9333,0,0.933333333,13.33333333,31.4
1374965535,2,5851.9989,748.2198594,12.78571429,8388608,707038.2857,0,1.142857143,12.57142857,31.35714286
1374965835,2,5851.9989,727.5985299,12.43333333,8388608,933928.8,0,2,12.4,29.46666667
1374966135,2,5851.9989,698.3385354,11.93333333,8388608,905967.4667,0,1.733333333,11.46666667,29
1374966435,2,5851.9989,692.4865365,11.83333333,8388608,721418.4,0,0.8,9.733333333,27.13333333
1374966735,2,5851.9989,737.7698613,12.60714286,8388608,826875.1429,0,0.785714286,12.57142857,31.28571429
1374967035,2,5851.9989,766.6118559,13.1,8388608,626347.7333,0,0.8,13,36.2
1374967335,2,5851.9989,778.3158537,13.3,8388608,754972.8,0,0.666666667,11.66666667,29.73333333
1374967635,2,5851.9989,745.1545266,12.73333333,8388608,654308.8,0,0.8,11.8,29.26666667
1374967935,2,5851.9989,733.5898621,12.53571429,8388608,862826.2857,0,0.857142857,12,31.07142857
1374968235,2,5851.9989,754.9078581,12.9,8388608,738196,0,1.666666667,13,35.4
1374968535,2,5851.9989,772.4638548,13.2,8388608,687863.2,0,1.066666667,12.13333333,29.8
1374968835,2,5851.9989,737.7698613,12.60714286,8388608,623152.5714,0,0.714285714,12,31
1374969135,2,5851.9989,694.4372028,11.86666667,8388608,704641.6,0,1.2,12.66666667,30.86666667
1374969435,2,5851.9989,756.8585244,12.93333333,8388608,687864.8,0,0.8,13.73333333,36.26666667
1374969735,2,5851.9989,788.0691852,13.46666667,8388608,637532.8,0,1.4,11.93333333,29.66666667
1374970035,2,5851.9989,745.1545266,12.73333333,8388608,754972,0,1.066666667,12.33333333,29.53333333
1374970335,2,5851.9989,698.3385354,11.93333333,8388608,754972.8,0,0.733333333,13.26666667,31.53333333
1374970635,2,5851.9989,752.9571918,12.86666667,8388608,788528,0,0.8,13.8,36.2
1374970935,2,5851.9989,782.2171863,13.36666667,8388608,710234.1333,0,0.866666667,12.46666667,29.66666667
1374971235,2,5851.9989,743.2038603,12.7,8388608,838859.2,0,0.8,11.73333333,29.26666667
1374971535,2,5851.9989,694.4372028,11.86666667,8388608,872413.6,0,1.2,13.66666667,33
1374971836,2,5851.9989,731.4998625,12.5,8388608,911560.2667,0,1.666666667,13.6,34.33333333
1374972136,2,5851.9989,790.0198515,13.5,8388608,1023408,0,0.8,12.4,30.4
1374972436,2,5851.9989,754.9078581,12.9,8388608,771750.4,0,0.8,11.73333333,29.26666667
1374972736,2,5851.9989,713.9438658,12.2,8388608,844452.2667,0,0.8,13.93333333,32.26666667
1374973036,2,5851.9989,758.8091907,12.96666667,8388608,922744.8,0,0.933333333,13.73333333,35.8
1374973336,2,5851.9989,786.1185189,13.43333333,8388608,754972.8,0,0.933333333,12.53333333,29.73333333
1374973636,2,5851.9989,745.1545266,12.73333333,8388608,721419.2,0,0.866666667,11.6,29.13333333
1374973936,2,5851.9989,786.1185189,13.43333333,8388608,805304,0,0.8,14.73333333,37.06666667
1374974236,2,5851.9989,725.6478636,12.4,8388608,838859.2,0,1.466666667,12.4,29.53333333
1374974536,2,5851.9989,698.3385354,11.93333333,8388608,1040185.6,0,0.8,13.6,32.93333333
1374974836,2,5851.9989,825.1318449,14.1,8388608,1437246.4,160.8666667,22.86666667,13.86666667,35.73333333
1374975136,2,5851.9989,772.4638548,13.2,8388608,1241512,0,4.4,12.33333333,29.46666667
1374975436,2,5851.9989,754.9078581,12.9,8388608,872412.8,32.4,4.266666667,11.8,29.2
1374975736,2,5851.9989,704.1905343,12.03333333,8388608,1023408.8,0,0.866666667,12.8,29.86666667
1374976036,2,5851.9989,739.3025277,12.63333333,8388608,754972.8,0,0.8,14.33333333,37.26666667
1374976336,2,5851.9989,776.3651874,13.26666667,8388608,822081.6,0,0.933333333,12.46666667,30.33333333
1374976636,2,5851.9989,756.8585244,12.93333333,8388608,643125.3333,0,0.866666667,11.8,29.26666667
1374976936,2,5851.9989,706.1412006,12.06666667,8388608,771750.4,0,0.8,13.73333333,30.8
1374977236,2,5851.9989,741.253194,12.66666667,8388608,833266.4,0,0.933333333,13.8,36.6
1374977536,2,5851.9989,778.3158537,13.3,8388608,872413.8667,0,0.8,12.86666667,30.4
1374977836,2,5851.9989,749.0558592,12.8,8388608,1045778.4,0,0.8,11.8,29.2
1374978136,2,5851.9989,706.1412006,12.06666667,8388608,850043.7333,0,0.8,13.06666667,31.06666667
1374978436,2,5851.9989,760.759857,13,8388608,872413.6,0,0.8,14.06666667,36.33333333
1374978736,2,5851.9989,782.2171863,13.36666667,8388608,883598.1333,0,1.533333333,12.4,30.53333333
1374979036,2,5851.9989,758.8091907,12.96666667,8388608,715826.4,0,0.8,11.8,29.26666667
1374979336,2,5851.9989,710.0425332,12.13333333,8388608,883597.8667,0,0.8,13.66666667,31.33333333
1374979636,2,5851.9989,754.9078581,12.9,8388608,861229.6,0,1.6,13.93333333,36.66666667
1374979936,2,5851.9989,784.1678526,13.4,8388608,794120.8,0,0.8,12,29.66666667
1374980236,2,5851.9989,754.9078581,12.9,8388608,805305.3333,0,1.333333333,12.33333333,29.53333333
1374980536,2,5851.9989,698.3385354,11.93333333,8388608,989853.8667,0,0.8,12.73333333,29.6
1374980836,2,5851.9989,752.9571918,12.86666667,8388608,771750.1333,0,0.866666667,13.8,37.06666667
1374981136,2,5851.9989,793.9211841,13.56666667,8388608,738196.2667,0,0.8,13,30.6
1374981436,2,5851.9989,764.6611896,13.06666667,8388608,699049.0667,0,0.8,11.73333333,29.26666667
1374981736,2,5851.9989,706.1412006,12.06666667,8388608,911560,0,0.8,13.73333333,31.2
1374982037,2,5851.9989,760.759857,13,8388608,749380.5333,0,0.8,13.8,36.33333333
1374982337,2,5851.9989,784.1678526,13.4,8388608,844452,0,1.133333333,12.2,30.06666667
1374982637,2,5851.9989,754.9078581,12.9,8388608,861227.7333,0,0.933333333,12.33333333,29.46666667
1374982937,2,5851.9989,704.1905343,12.03333333,8388608,917153.0667,0,0.866666667,13.4,31.6
1374983237,2,5851.9989,764.6611896,13.06666667,8388608,894782.9333,0,0.8,13.73333333,36.06666667
1374983537,2,5851.9989,780.26652,13.33333333,8388608,844450.6667,0,0.8,12.46666667,29.8
1374983837,2,5851.9989,743.2038603,12.7,8388608,889190.9333,0,0.866666667,11.73333333,29.06666667
1374984137,2,5851.9989,713.9438658,12.2,8388608,620755.2,0,1.466666667,13.26666667,31.86666667
1374984437,2,5851.9989,770.5131885,13.16666667,8388608,872413.8667,0,1.4,14.46666667,36.26666667
1374984737,2,5851.9989,778.3158537,13.3,8388608,889190.4,0,0.8,11.86666667,29.4
1374985037,2,5851.9989,745.1545266,12.73333333,8388608,682271.7333,0,0.8,11.8,29.13333333
1374985337,2,5851.9989,704.1905343,12.03333333,8388608,838859.2,0,0.8,14.13333333,33.13333333
1374985637,2,5851.9989,772.4638548,13.2,8388608,833266.6667,0,1.333333333,13.86666667,35.26666667
1374985937,2,5851.9989,772.4638548,13.2,8388608,810897.3333,0,1.466666667,12.4,29.46666667
1374986237,2,5851.9989,743.2038603,12.7,8388608,754972.2667,0,0.8,11.66666667,29.13333333
1374986537,2,5851.9989,710.0425332,12.13333333,8388608,945115.2,0,0.8,13.8,33.66666667
1374986837,2,5851.9989,782.2171863,13.36666667,8388608,659902.1333,0,0.8,14.2,34.73333333
1374987137,2,5851.9989,780.26652,13.33333333,8388608,771749.8667,0,0.8,11.73333333,29.13333333
1374987437,2,5851.9989,743.2038603,12.7,8388608,822082.6667,0,0.933333333,11.66666667,29.2
1374987737,2,5851.9989,710.0425332,12.13333333,8388608,637532,0,0.8,14.13333333,33.4
1374988037,2,5851.9989,778.3158537,13.3,8388608,894783.2,0,0.866666667,13.6,34.86666667
1374988337,2,5851.9989,774.4145211,13.23333333,8388608,861228.8,0,0.866666667,11.66666667,29.2
1374988637,2,5851.9989,739.3025277,12.63333333,8388608,900375.2,0,0.8,12.26666667,29.53333333
1374988937,2,5851.9989,711.9931995,12.16666667,8388608,861228.5333,0,0.8,13.93333333,34.4
1374989237,2,5851.9989,762.7105233,13.03333333,8388608,833266.6667,0,0.8,14.06666667,34
1374989537,2,5851.9989,780.26652,13.33333333,8388608,743788.2667,0,0.8,11.73333333,29.2
1374989837,2,5851.9989,739.3025277,12.63333333,8388608,911559.7333,0,13.46666667,11.73333333,29.26666667
1374990137,2,5851.9989,721.746531,12.33333333,8388608,956299.2,0,0.866666667,14.8,35.53333333
1374990437,2,5851.9989,764.6611896,13.06666667,8388608,727010.4,0,0.866666667,13.2,32.66666667
1374990738,2,5851.9989,776.3651874,13.26666667,8388608,995446.1333,0,0.8,11.73333333,29.26666667
1374991038,2,5851.9989,731.4998625,12.5,8388608,989853.6,0,1.8,12.4,29.6
1374991338,2,5851.9989,713.9438658,12.2,8388608,973076.5333,0,0.866666667,13.86666667,34.86666667
1374991638,2,5851.9989,760.759857,13,8388608,805304.5333,0,0.8,13.4,33
1374991938,2,5851.9989,782.2171863,13.36666667,8388608,1023408.8,0,0.933333333,12.26666667,29.46666667
1374992238,2,5851.9989,723.6971973,12.36666667,8388608,810897.8667,0,1.466666667,11.8,29.2
1374992537,2,5851.9989,723.6971973,12.36666667,8388608,671086.4,0,1.2,15,36.33333333
1374992837,2,5851.9989,770.5131885,13.16666667,8388608,827674.1333,0,0.8,13,32.2
1374993137,2,5851.9989,776.3651874,13.26666667,8388608,648717.3333,0,0.8,11.73333333,29.13333333
1374993437,2,5851.9989,731.4998625,12.5,8388608,777342.6667,0,0.933333333,12.33333333,29.46666667
1374993737,2,5851.9989,721.746531,12.33333333,8388608,643124.8,0,0.866666667,14.53333333,36.53333333
1374994037,2,5851.9989,760.759857,13,8388608,637532.8,0,0.8,12.86666667,31.46666667
1374994337,2,5851.9989,778.3158537,13.3,8388608,1045778.4,0,1.2,12.33333333,29.53333333
1374994637,2,5851.9989,723.6971973,12.36666667,8388608,687864.2667,0,1.333333333,11.73333333,29.13333333
1374994937,2,5851.9989,719.7958647,12.3,8388608,861228.8,0,0.8,14.06666667,35.66666667
1374995237,2,5851.9989,762.7105233,13.03333333,8388608,637532.8,0,0.933333333,13.66666667,32.8
1374995537,2,5851.9989,776.3651874,13.26666667,8388608,531276.2667,0,0.933333333,11.66666667,29.06666667
1374995837,2,5851.9989,723.6971973,12.36666667,8388608,727011.2,0,0.8,11.66666667,29.13333333
1374996137,2,5851.9989,729.5491962,12.46666667,8388608,587200.5333,0,0.8,15.13333333,37.06666667
1374996438,2,5851.9989,795.8718504,13.6,8388608,866820,0,1.2,12.86666667,31.4
1374996738,2,5851.9989,778.3158537,13.3,8388608,782934.4,0,0.8,12.4,29.46666667
1374997038,2,5851.9989,725.6478636,12.4,8388608,956299.4667,0,1.666666667,11.8,29.13333333
1374997338,2,5851.9989,727.5985299,12.43333333,8388608,771750.1333,0,0.866666667,14.53333333,36.46666667
1374997638,2,5851.9989,772.4638548,13.2,8388608,967484.2667,0,0.8,13.53333333,31.8
1374997938,2,5851.9989,786.1185189,13.43333333,8388608,1056962.4,0,0.8,11.73333333,29.26666667
1374998238,2,5851.9989,715.8945321,12.23333333,8388608,900375.2,0,1.733333333,11.8,29.2
1374998538,2,5851.9989,739.3025277,12.63333333,8388608,777342.4,0,1.8,14.8,36.06666667
1374998838,2,5851.9989,766.6118559,13.1,8388608,1062554.4,0,0.8,13.06666667,32.26666667
1374999138,2,5851.9989,782.2171863,13.36666667,8388608,917152,0,0.8,11.73333333,29.2
1374999438,2,5851.9989,721.746531,12.33333333,8388608,1129663.2,8.4,3.733333333,12.4,29.66666667
1374999738,2,5851.9989,729.5491962,12.46666667,8388608,1056962.133,0,0.866666667,14.6,36.8
1375000038,2,5851.9989,768.5625222,13.13333333,8388608,1079331.733,0,1.266666667,13.53333333,31.53333333
1375000338,2,5851.9989,782.2171863,13.36666667,8388608,945114.1333,0,0.8,11.6,29.2
1375000638,2,5851.9989,721.746531,12.33333333,8388608,950706.6667,0,0.8,11.8,29.26666667
1375000938,2,5851.9989,743.2038603,12.7,8388608,1101701.067,0,0.8,15.06666667,37.6
1375001238,2,5851.9989,784.1678526,13.4,8388608,995446.4,0,0.8,12.8,30.73333333
1375001538,2,5851.9989,788.0691852,13.46666667,8388608,1006630.667,0,0.8,11.73333333,29.26666667
1375001838,2,5851.9989,713.9438658,12.2,8388608,933928.8,0,1.066666667,13.66666667,30.6
1375002138,2,5851.9989,727.5985299,12.43333333,8388608,872413.3333,0,0.866666667,13.26666667,35.8
1375002438,2,5851.9989,774.4145211,13.23333333,8388608,939522.4,0,0.8,12.93333333,31.2
1375002738,2,5851.9989,786.1185189,13.43333333,8388608,1135256,0,0.866666667,12.26666667,29.53333333
1375003038,2,5851.9989,713.9438658,12.2,8388608,1062555.2,0,0.866666667,12.26666667,29.26666667
1375003338,2,5851.9989,739.3025277,12.63333333,8388608,956300,0,0.8,14.73333333,37.46666667
1375003638,2,5851.9989,784.1678526,13.4,8388608,889191.2,0,0.8,12.8,30.86666667
1375003938,2,5851.9989,782.2171863,13.36666667,8388608,1023408.8,0,0.8,11.73333333,29.2
1375004238,2,5851.9989,721.746531,12.33333333,8388608,945114.6667,0,1.6,13.73333333,31
1375004538,2,5851.9989,756.8585244,12.93333333,8388608,956299.2,0,1.6,13.8,36.66666667
1375004838,2,5851.9989,780.26652,13.33333333,8388608,1023408,0,0.8,12.26666667,30.06666667
1375005138,2,5851.9989,780.26652,13.33333333,8388608,995446.1333,0,0.8,12.4,29.46666667
1375005438,2,5851.9989,708.0918669,12.1,8388608,872414.4,0,0.8,13.33333333,31.4
1375005738,2,5851.9989,741.253194,12.66666667,8388608,771751.2,0,1.266666667,13,35.13333333
1375006039,2,5851.9989,782.2171863,13.36666667,8388608,838859.2,0,0.8,13.33333333,31.13333333
1375006339,2,5851.9989,780.26652,13.33333333,8388608,805304,0,0.8,11.8,29.2
1375006639,2,5851.9989,715.8945321,12.23333333,8388608,989853.6,0,0.8,13.46666667,30.33333333
1375006939,2,5851.9989,752.9571918,12.86666667,8388608,973076,0,0.8,13.8,36.8
1375007239,2,5851.9989,780.26652,13.33333333,8388608,855636.8,0,0.8,12.46666667,30.4
1375007539,2,5851.9989,780.26652,13.33333333,8388608,788528,0,0.8,12.4,29.46666667
1375007839,2,5851.9989,708.0918669,12.1,8388608,922744.8,0,0.933333333,13.13333333,31.13333333
1375008139,2,5851.9989,756.8585244,12.93333333,8388608,838858.4,0,0.866666667,13.86666667,36.33333333
1375008439,2,5851.9989,780.26652,13.33333333,8388608,961891.7333,0,0.8,12.66666667,30.06666667
1375008739,2,5851.9989,764.6611896,13.06666667,8388608,939521.6,0,1.8,11.73333333,29.2
1375009039,2,5851.9989,715.8945321,12.23333333,8388608,754972.8,0,0.933333333,13.53333333,32.26666667
1375009339,2,5851.9989,745.1545266,12.73333333,8388608,771750.4,0,0.933333333,14,34.93333333
1375009639,2,5851.9989,780.26652,13.33333333,8388608,1056962.4,0,0.866666667,12.33333333,30.13333333
1375009939,2,5851.9989,778.3158537,13.3,8388608,754973.6,0,0.8,11.73333333,29.26666667
1375010239,2,5851.9989,711.9931995,12.16666667,8388608,889190.4,0,0.933333333,13.93333333,31.73333333
1375010539,2,5851.9989,768.5625222,13.13333333,8388608,822082.4,0,2.266666667,13.73333333,36.06666667
1375010839,2,5851.9989,786.1185189,13.43333333,8388608,939522.4,0,0.866666667,12.66666667,30.06666667
1375011139,2,5851.9989,762.7105233,13.03333333,8388608,754972.8,0,1.4,11.73333333,29.2
1375011439,2,5851.9989,710.0425332,12.13333333,8388608,805305.6,0,0.8,13.46666667,32.6
1375011739,2,5851.9989,776.3651874,13.26666667,8388608,805304.8,0,1.266666667,14.46666667,35.8
1375012039,2,5851.9989,780.26652,13.33333333,8388608,838859.2,0,0.8,11.8,29.2
1375012339,2,5851.9989,747.1051929,12.76666667,8388608,989853.6,0,0.8,11.8,29.2
1375012639,2,5851.9989,711.9931995,12.16666667,8388608,1124071.2,0,1.066666667,14.33333333,34.06666667
1375012939,2,5851.9989,743.2038603,12.7,8388608,794120,0,1.4,13.33333333,34.2
1375013239,2,5851.9989,803.6745156,13.73333333,8388608,922744.8,0,0.933333333,11.93333333,29.46666667
1375013539,2,5851.9989,762.7105233,13.03333333,8388608,754972.8,0,0.866666667,12.33333333,29.4
1375013839,2,5851.9989,706.1412006,12.06666667,8388608,989854.4,0,0.8,13.53333333,32.73333333
1375014139,2,5851.9989,762.7105233,13.03333333,8388608,861228.2667,0,0.8,14.33333333,35.66666667
1375014439,2,5851.9989,823.1811786,14.06666667,8388608,1051370.133,0,0.8,11.73333333,29.13333333
1375014739,2,5851.9989,739.3025277,12.63333333,8388608,956299.2,0,0.8,11.66666667,29.13333333
1375015039,2,5851.9989,713.9438658,12.2,8388608,1191180,0,0.933333333,14.33333333,34.06666667
1375015339,2,5851.9989,772.4638548,13.2,8388608,855636,0,0.866666667,13.53333333,34.26666667
1375015639,2,5851.9989,791.9705178,13.53333333,8388608,861228.8,0,0.8,11.6,29.2
1375015940,2,5851.9989,743.2038603,12.7,8388608,878006.6667,0,1.066666667,12.33333333,29.46666667
1375016240,2,5851.9989,719.7958647,12.3,8388608,1101701.333,0,1.333333333,13.93333333,35
1375016540,2,5851.9989,772.4638548,13.2,8388608,1012223.467,0,0.8,13.4,33.2
1375016840,2,5851.9989,788.0691852,13.46666667,8388608,1040185.067,0,1.533333333,12.33333333,29.53333333
1375017140,2,5851.9989,739.3025277,12.63333333,8388608,861228.5333,0,0.866666667,11.8,29.2
1375017440,2,5851.9989,715.8945321,12.23333333,8388608,950707.4667,0,1.4,14.06666667,34.6
1375017740,2,5851.9989,786.1185189,13.43333333,8388608,889190.4,0,1.466666667,14.06666667,33.93333333
1375018040,2,5851.9989,774.4145211,13.23333333,8388608,905967.7333,0,0.8,11.73333333,29.26666667
1375018340,2,5851.9989,735.4011951,12.56666667,8388608,900375.2,0,0.8,12.26666667,29.4
1375018640,2,5851.9989,725.6478636,12.4,8388608,810896.8,0,1.133333333,14.26666667,36.2
1375018940,2,5851.9989,784.1678526,13.4,8388608,805304.8,0,0.866666667,13,31.86666667
1375019240,2,5851.9989,788.0691852,13.46666667,8388608,687864.8,0,0.8,12.33333333,29.4
1375019540,2,5851.9989,711.9931995,12.16666667,8388608,665494.6667,0,0.8,11.73333333,29.26666667
1375019840,2,5851.9989,727.5985299,12.43333333,8388608,794120,0,0.8,14.6,37.13333333
1375020140,2,5851.9989,784.1678526,13.4,8388608,766157.6,0,0.8,13.33333333,31.4
1375020440,2,5851.9989,784.1678526,13.4,8388608,1040184.8,0,0.8,11.8,29.13333333
1375020740,2,5851.9989,713.9438658,12.2,8388608,973076.8,0,0.8,11.73333333,29.13333333
1375021040,2,5851.9989,729.5491962,12.46666667,8388608,822081.8667,0,0.733333333,15.13333333,37.53333333
1375021340,2,5851.9989,793.9211841,13.56666667,8388608,805304.8,0,0.8,12.73333333,30.73333333
1375021640,2,5851.9989,778.3158537,13.3,8388608,889190.4,0,0.8,12.33333333,29.53333333
1375021940,2,5851.9989,710.0425332,12.13333333,8388608,771750.4,0,0.8,13.06666667,30.26666667
1375022240,2,5851.9989,735.4011951,12.56666667,8388608,738195.7333,0,1.533333333,13.86666667,37
1375022540,2,5851.9989,803.6745156,13.73333333,8388608,872413.0667,0,0.866666667,12.8,30.4
1375022840,2,5851.9989,770.5131885,13.16666667,8388608,878006.4,0,0.8,11.8,29.2
1375023140,2,5851.9989,696.3878691,11.9,8388608,760566.4,0,1.2,13.26666667,31.53333333
1375023440,2,5851.9989,756.8585244,12.93333333,8388608,866821.6,0,1.733333333,14.4,36.33333333
1375023740,2,5851.9989,795.8718504,13.6,8388608,900375.7333,0,0.8,12.06666667,29.73333333
1375024040,2,5851.9989,758.8091907,12.96666667,8388608,1006630.4,0,0.8,11.73333333,29.13333333
1375024340,2,5851.9989,710.0425332,12.13333333,8388608,1129664,0,0.8,14.13333333,32.86666667
1375024640,2,5851.9989,766.6118559,13.1,8388608,1118478.667,0,1.466666667,13.86666667,35.53333333
1375024941,2,5851.9989,795.8718504,13.6,8388608,939522.4,0,0.866666667,12.26666667,29.4
1375025240,2,5851.9989,739.3025277,12.63333333,8388608,889190.4,0,0.8,11.8,29.26666667
1375025540,2,5851.9989,700.2892017,11.96666667,8388608,1017815.2,0,0.8,13.66666667,33.46666667
1375025840,2,5851.9989,780.26652,13.33333333,8388608,861228.8,0,0.8,14.13333333,34.86666667
1375026140,2,5851.9989,780.26652,13.33333333,8388608,788526.9333,0,0.8,11.73333333,29.2
1375026440,2,5851.9989,727.5985299,12.43333333,8388608,967484,0,0.8,11.8,29.2
1375026740,2,5851.9989,715.8945321,12.23333333,8388608,917152.2667,0,0.8,14.66666667,35.06666667
1375027040,2,5851.9989,790.0198515,13.5,8388608,928337.0667,0,0.933333333,13.4,33.26666667
1375027340,2,5851.9989,782.2171863,13.36666667,8388608,833266.1333,0,1.133333333,11.73333333,29.26666667
1375027640,2,5851.9989,737.3518614,12.6,8388608,754973.8667,0,0.8,12.33333333,29.4
1375027940,2,5851.9989,723.6971973,12.36666667,8388608,894782.4,0,0.8,14.33333333,35.66666667
1375028240,2,5851.9989,784.1678526,13.4,8388608,799712.5333,0,0.8,13.06666667,32.26666667
1375028540,2,5851.9989,786.1185189,13.43333333,8388608,995447.2,0,0.8,12.4,29.46666667
1375028840,2,5851.9989,721.746531,12.33333333,8388608,1006630.667,0,1.866666667,11.73333333,29.26666667
1375029141,2,5851.9989,772.4638548,13.2,8388608,1051370.133,160.8666667,21.73333333,15.2,37.66666667
1375029441,2,5851.9989,797.8225167,13.63333333,8388608,1605017.6,0,3.533333333,12.86666667,31.06666667
1375029741,2,5851.9989,786.1185189,13.43333333,8388608,1152032.8,32.4,4.933333333,11.8,29.2
1375030041,2,5851.9989,719.7958647,12.3,8388608,1124070.933,0,2.133333333,12.53333333,29.53333333
1375030341,2,5851.9989,727.5985299,12.43333333,8388608,956300,0,1,14.33333333,37.2
1375030641,2,5851.9989,795.8718504,13.6,8388608,950707.4667,0,0.866666667,12.66666667,30.73333333
1375030941,2,5851.9989,780.26652,13.33333333,8388608,967484,0,0.8,12.33333333,29.6
1375031241,2,5851.9989,698.3385354,11.93333333,8388608,989853.6,0,0.8,13,30.73333333
1375031541,2,5851.9989,752.9571918,12.86666667,8388608,956299.7333,0,1.4,13.8,36.53333333
1375031841,2,5851.9989,797.8225167,13.63333333,8388608,794119.2,0,0.8,12.73333333,30.33333333
1375032141,2,5851.9989,754.9078581,12.9,8388608,838859.4667,0,0.8,11.73333333,29.26666667
1375032441,2,5851.9989,700.2892017,11.96666667,8388608,984260.8,0,0.8,13.86666667,32
1375032741,2,5851.9989,762.7105233,13.03333333,8388608,1068147.2,0,0.8,13.8,35.93333333
1375033041,2,5851.9989,809.5265145,13.83333333,8388608,766158.4,0,0.933333333,11.93333333,29.6
1375033341,2,5851.9989,745.1545266,12.73333333,8388608,922745.0667,0,0.866666667,12.33333333,29.46666667
1375033641,2,5851.9989,704.1905343,12.03333333,8388608,894782.1333,0,0.8,13.46666667,32.46666667
1375033941,2,5851.9989,766.6118559,13.1,8388608,883598.4,0,0.8,13.8,35.53333333
1375034241,2,5851.9989,788.0691852,13.46666667,8388608,816489.6,0,1.266666667,12.33333333,29.6
1375034541,2,5851.9989,745.1545266,12.73333333,8388608,654309.3333,0,13.6,11.8,29.13333333
1375034841,2,5851.9989,711.9931995,12.16666667,8388608,911559.2,0,1.333333333,13.6,33.6
1375035141,2,5851.9989,776.3651874,13.26666667,8388608,1012222.933,0,1.133333333,14.06666667,34.73333333
1375035441,2,5851.9989,793.9211841,13.56666667,8388608,1006630.667,0,0.8,11.66666667,29.2
1375035741,2,5851.9989,745.1545266,12.73333333,8388608,1062554.933,0,0.8,11.73333333,29.13333333
1375036041,2,5851.9989,713.9438658,12.2,8388608,1040186.4,0,0.8,14.46666667,34.66666667
1375036341,2,5851.9989,782.2171863,13.36666667,8388608,945114.6667,0,0.8,13.46666667,33.66666667
1375036641,2,5851.9989,780.26652,13.33333333,8388608,844451.7333,0,0.933333333,12.26666667,29.46666667
1375036941,2,5851.9989,741.253194,12.66666667,8388608,1118479.2,0,0.866666667,11.66666667,29.06666667
1375037242,2,5851.9989,715.8945321,12.23333333,8388608,939522.6667,0,0.8,14.2,35.26666667
1375037542,2,5851.9989,784.1678526,13.4,8388608,928336.8,0,0.8,13.73333333,33
1375037842,2,5851.9989,786.1185189,13.43333333,8388608,637532.8,0,0.933333333,11.73333333,29.2
